,IYEAR,OPERATOR_ID,NAME,LOCAL_DATETIME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,COMMODITY_SUBTYPE,COMMODITY_DETAILS,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATAL,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,SHUTDOWN_EXPLAIN,SHUTDOWN_DATETIME,RESTART_DATETIME,NUM_PUB_EVACUATED,INCIDENT_IDENTIFIED_DATETIME,LOCATION_TYPE,INCIDENT_AREA_TYPE,INSTALLATION_YEAR,MATERIAL_INVOLVED,RELEASE_TYPE,PUNCTURE_AXIAL,PUNCTURE_CIRCUM,LEAK_TYPE,LEAK_TYPE_OTHER,WILDLIFE_IMPACT_IND,SOIL_CONTAMINATION,LONG_TERM_ASSESSMENT,REMEDIATION_IND,SOIL_REMED_IND,WATER_CONTAM_IND,OTHER_POP_IND,OTHER_POP_YES_NO,USA_DRINKING_IND,USA_DRINKING_YES_NO,EST_COST_GAS_RELEASED,EST_COST_PROP_DAMAGE,EST_COST_EMERGENCY,EST_COST_ENVIRONMENTAL,EST_COST_OTHER,PART_C_QUESTION_2_IND,CAUSE,CAUSE_DETAILS,net_spill
158,2020,22610,"MAGELLAN PIPELINE COMPANY, LP",12/30/20 14:30,35.308966,-94.393035,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,85.0,,38.11,,,YES,,12/30/20 18:14,1/5/21 13:30,0.0,12/30/20 18:11,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",ABOVEGROUND,2016.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,YES,YES,YES,YES,,,,,9000.0,3000.0,1258000.0,77000.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,
159,2020,12470,MID - VALLEY PIPELINE CO,12/28/20 14:00,41.80656,-83.60128,CRUDE OIL,,,3.0,,3.0,,,YES,,12/28/20 14:00,12/29/20 20:00,0.0,12/28/20 14:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1969.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,NO,,,,,150.0,4315.0,34317.0,10000.0,0.0,NO,CORROSION FAILURE,INTERNAL CORROSION,
160,2020,1845,"BUCKEYE PARTNERS, LP",12/28/20 7:40,43.63677,-70.283018,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,2.3,,2.3,,,YES,,12/28/20 7:42,12/29/20 17:00,0.0,12/28/20 7:40,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,OTHER,FAILED TEFLON GASKET FROM WEAR,NO,YES,NO,NO,,NO,,,,,200.0,13600.0,4800.0,0.0,0.0,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,
161,2020,32109,"ONEOK NGL PIPELINE, LLC",12/26/20 10:46,35.53305,-97.70667,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,8.0,0.0,0.0,,,YES,,12/26/20 12:29,12/31/20 14:03,0.0,12/26/20 10:46,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,1965.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,NO,NO,NO,,NO,YES,YES,YES,YES,189.0,77811.0,1000.0,15000.0,0.0,YES,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED",8.0
162,2020,32414,"MARKWEST OKLAHOMA GAS COMPANY, L.L.C.",12/26/20 8:21,35.91045,-98.11613,CRUDE OIL,,,250.0,,250.0,,,YES,,12/26/20 10:30,1/2/21 13:00,0.0,12/26/20 9:08,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",UNDERGROUND,2015.0,CARBON STEEL,LEAK,,,PINHOLE,,YES,YES,NO,YES,YES,YES,,,,,0.0,316058.0,0.0,20176.0,483969.0,YES,CORROSION FAILURE,INTERNAL CORROSION,
163,2020,3445,DIXIE PIPELINE COMPANY LLC,12/26/20 5:40,35.2183,-79.3918,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,OTHER HVL,PROPANE,1.2,0.0,0.0,,,YES,,12/26/20 5:40,12/26/20 15:30,0.0,12/26/20 5:40,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1991.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,NO,NO,NO,,NO,YES,YES,,,100.0,500.0,0.0,0.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,1.2
164,2020,18718,SUNOCO PIPELINE L.P.,12/25/20 15:42,32.068928,-96.468046,CRUDE OIL,,,60.0,,60.0,,,NO,CRUDE WAS REROUTED TO ANOTHER PIPE AND TANK,,,0.0,12/25/20 15:42,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2014.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,NO,YES,YES,,,1000.0,32000.0,10000.0,9000.0,0.0,NO,CORROSION FAILURE,INTERNAL CORROSION,
165,2020,4805,EXPLORER PIPELINE CO,12/25/20 10:45,35.979163,-96.008245,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.2,,0.2,,,NO,PIPELINE WAS NOT OPERATING AT TIME OF DISCOVERY.,,,0.0,12/25/20 10:45,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1971.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,NO,,NO,YES,YES,YES,YES,15.0,0.0,500.0,500.0,0.0,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,
166,2020,31174,"SHELL PIPELINE CO., L.P.",12/22/20 17:12,30.069722,-93.52,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,OTHER HVL,ETHYLENE,0.2,0.2,0.0,,,YES,,12/21/20 18:00,12/23/20 13:54,0.0,12/21/20 15:22,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1979.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,NO,NO,NO,,NO,,,,,2000.0,105000.0,0.0,0.0,0.0,YES,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED",0.4
167,2020,31684,PHILLIPS 66 PIPELINE LLC,12/22/20 12:00,36.787914,-97.606409,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,55.0,914.0,0.0,,,YES,,1/6/21 17:47,1/14/21 19:45,0.0,1/6/21 17:40,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1963.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,NO,NO,NO,,NO,,,,,2500.0,31483.0,446.0,0.0,0.0,YES,CORROSION FAILURE,EXTERNAL CORROSION,969.0
